"l_id","chain","category","company","brand","l_offer","l_alias_market","repeattrips","repeater","offerdate","quantity","offervalue","agg_qty","agg_amt","freq","l_alias_gender","age","zip","__of_subscriber","avg___daily_calls_received","avg__duration__mins__per_call_received","avg____distinct_numbers_daily_calls_received_from","avg____distinct_numbers_weekly_calls_received_from","avg___daily_calls_made","avg___weekly_calls_made","avg__duration__mins__per_call_made","avg____distinct_numbers_daily_calls_made_to","avg____distinct_numbers_weekly_calls_made_to","__daily_messages_received","__weekly_messages_received","avg____distinct_numbers_daily_msgs_received_from","avg____distinct_numbers_weekly_msgs_received_from","__daily_messages_sent","__weekly_messages_sent","avg____distinct_numbers_daily_msgs_sent_to","avg____distinct_numbers_weekly_msgs_sent_to","repeat_flag"
"2649974386","40","3203","106414464","13474","1197502","23","0","f","3/25/2013 0:00","1","0.75","37","111.17","1","M","16-25","76466","17","16","7","16","48","14","98","2","15","45","11","77","7","21","22","154","2","6","0"
"2681593576","166","9909","1089520383","28840","1203052","14","1","t","4/1/2013 0:00","1","1","1","3.6699999999999999","2","M","16-25","76660","27","19","10","29","87","22","154","15","13","39","29","203","14","42","8","56","9","27","1"
"2631107888","191","3203","106414464","13474","1197502","39","1","t","3/25/2013 0:00","1","0.75","1","0.98999999999999999","2","M","16-25","76849","212","19","19","1","3","17","119","10","14","42","1","7","9","27","1","7","0","0","1"
"2671152605","46","3203","106414464","13474","1197502","15","0","f","3/28/2013 0:00","1","0.75","2","4.4800000000000004","1","F",">45","22304","2392","23","2","7","21","22","154","5","1","3","26","182","1","3","24","168","3","9","0"
"2646704270","21","4401","105100050","13791","1199256","10","0","f","3/16/2013 0:00","1","2","6","20.940000000000001","1","F",">45","22546","855","13","19","22","66","15","105","4","13","39","30","210","9","27","22","154","6","18","0"
"2630803045","509","3203","106414464","13474","1197502","96","0","f","3/25/2013 0:00","1","0.75","1","2.5","1","F",">45","21155","127","9","6","6","18","8","56","8","7","21","6","42","6","18","26","182","1","3","0"
"2663790310","126","2202","104460040","3718","1208251","18","0","f","4/24/2013 0:00","1","2","4","6.7599999999999998","1","F",">45","21401","1944","26","5","28","84","25","175","19","11","33","12","84","13","39","5","35","4","12","0"
"2677715922","215","3203","106414464","13474","1197502","34","1","t","3/27/2013 0:00","1","0.75","1","3.9900000000000002","2","F",">45","21542","25","26","16","2","6","11","77","12","13","39","3","21","13","39","15","105","2","6","1"
"2624133097","46","5558","107120272","5072","1198273","15","0","f","3/25/2013 0:00","1","1.5","4","11.98","1","F",">45","21647","15","16","13","25","75","9","63","12","10","30","4","28","8","24","1","7","6","18","0"
"2647474012","95","3203","106414464","13474","1197502","39","0","f","3/27/2013 0:00","1","0.75","3","2.9700000000000002","1","F",">45","21723","43","7","12","28","84","5","35","18","4","12","6","42","7","21","25","175","6","18","0"
"2642986233","21","6202","1087744888","64486","1208503","10","0","f","4/24/2013 0:00","1","1.5","1","1.5","1","F",">45","21781","7","25","13","14","42","17","119","6","2","6","27","189","4","12","7","49","0","0","0"
"2648694944","285","5616","104610040","15889","1204576","33","0","f","4/8/2013 0:00","1","1","1","2.79","1","F",">45","22715","58","24","12","22","66","11","77","8","12","36","12","84","6","18","8","56","9","27","0"
"2639206733","165","3203","106414464","13474","1197502","21","0","f","3/28/2013 0:00","1","0.75","14","15.26","1","F",">45","22902","1146","0","17","21","63","16","112","7","7","21","20","140","1","3","1","7","7","21","0"
"2655571354","96","2119","108079383","6926","1208329","27","1","t","4/27/2013 0:00","1","1","1","7.9900000000000002","2","F",">45","22960","578","12","12","17","51","4","28","1","7","21","18","126","4","12","15","105","7","21","1"
"2632196695","77","5558","107120272","5072","1198272","37","0","f","3/27/2013 0:00","1","1.5","12","26.690000000000001","1","F",">45","21826","261","19","12","1","3","18","126","3","5","15","21","147","8","24","9","63","5","15","0"
"2651575688","98","2119","108079383","6926","1208329","8","1","t","4/22/2013 0:00","1","1","1","3.79","2","F",">45","21915","163","16","18","7","21","5","35","12","9","27","10","70","2","6","7","49","3","9","1"
"2677744673","96","3203","106414464","13474","1197502","27","0","f","3/28/2013 0:00","1","0.75","1","8.7899999999999991","1","F",">45","22960","578","12","12","17","51","4","28","1","7","21","18","126","4","12","15","105","7","21","0"
"2663948677","46","4401","105100050","13791","1199256","15","0","f","3/16/2013 0:00","1","2","6","11.529999999999999","1","F",">45","23231","1872","19","6","0","0","10","70","19","4","12","29","203","10","30","4","28","1","3","0"
"2642986233","21","6202","1087744888","64486","1208503","10","0","f","4/24/2013 0:00","1","1.5","1","1.5","1","F",">45","23294","948","3","9","14","42","8","56","13","7","21","12","84","10","30","4","28","8","24","0"
"2656659275","16","2202","104460040","3718","1208251","10","2","t","4/23/2013 0:00","1","2","4","-4.25","3","M","16-25","77065","1907","3","10","27","81","17","119","3","15","45","6","42","6","18","24","168","5","15","1"
"2625085055","16","2119","108079383","6926","1208329","10","0","f","4/22/2013 0:00","1","1","10","46.060000000000002","1","M","16-25","77065","1907","3","10","27","81","17","119","3","15","45","6","42","6","18","24","168","5","15","0"
"2635940745","104","5558","107120272","5072","1198272","2","0","f","3/26/2013 0:00","1","1.5","1","-0.35999999999999999","1","M","16-25","77379","3809","12","17","2","6","6","42","10","3","9","23","161","4","12","12","84","9","27","0"
"2625294330","214","3203","106414464","13474","1197502","8","0","f","3/25/2013 0:00","1","0.75","5","-5","1","F",">45","20187","823","10","15","17","51","12","84","10","4","12","20","140","12","36","24","168","3","9","0"
"2658092111","42","2119","108079383","6926","1208329","20","0","f","4/22/2013 0:00","1","1","2","6.9900000000000002","1","F",">45","20260","0","15","20","21","63","4","28","17","2","6","14","98","1","3","13","91","9","27","0"
"2666725935","285","3203","106414464","13474","1197502","33","0","f","4/6/2013 0:00","1","0.75","21","79.590000000000003","1","F",">45","23304","3","4","5","25","75","17","119","16","7","21","12","84","10","30","18","126","10","30","0"
"2674308073","285","5616","104610040","15889","1204576","33","0","f","4/4/2013 0:00","1","1","5","29.850000000000001","1","F",">45","23304","3","4","5","25","75","17","119","16","7","21","12","84","10","30","18","126","10","30","0"
"2642535542","285","2119","108079383","6926","1208329","33","0","f","4/27/2013 0:00","1","1","2","6.9800000000000004","1","F",">45","23310","255","9","18","28","84","2","14","12","8","24","14","98","15","45","22","154","6","18","0"
"2671048209","96","3203","106414464","13474","1197502","27","0","f","3/27/2013 0:00","1","0.75","1","0.89000000000000001","1","M","16-25","77502","2051","18","16","23","69","4","28","10","12","36","9","63","8","24","15","105","0","0","0"
"2680110538","40","4401","105100050","13791","1199258","23","0","f","3/24/2013 0:00","1","2","2","2.1800000000000002","1","M","16-25","77590","1640","8","12","18","54","12","84","13","15","45","13","91","8","24","14","98","9","27","0"
"2656694953","21","6202","1087744888","64486","1208501","10","0","f","4/28/2013 0:00","1","1.5","14","8.8000000000000007","1","F",">45","22306","1745","21","4","14","42","11","77","5","5","15","7","49","2","6","5","35","5","15","0"
"2658491768","108","3203","106414464","13474","1197502","10","1","t","3/29/2013 0:00","1","0.75","9","36.810000000000002","2","F",">45","22306","1745","21","4","14","42","11","77","5","5","15","7","49","2","6","5","35","5","15","1"
"2662427692","40","3203","106414464","13474","1197502","23","0","f","3/28/2013 0:00","1","0.75","2","13.98","1","F",">45","22732","10","22","7","9","27","2","14","8","13","39","5","35","11","33","9","63","6","18","0"
"2646704270","21","4401","105100050","13791","1199256","10","0","f","3/16/2013 0:00","1","2","6","20.940000000000001","1","F",">45","23337","20","17","18","30","90","2","14","10","7","21","19","133","5","15","18","126","9","27","0"
"2670970294","98","3203","106414464","13474","1197502","8","0","f","3/25/2013 0:00","1","0.75","5","4.4500000000000002","1","F",">45","21798","126","19","8","11","33","18","126","20","10","30","18","126","3","9","18","126","8","24","0"
"2649976381","40","3203","106414464","13474","1197502","23","0","f","3/25/2013 0:00","1","0.75","3","6.2699999999999996","1","F",">45","21863","271","3","20","30","90","24","168","6","7","21","2","14","8","24","29","203","8","24","0"
"2680265862","71","9909","107127979","6732","1194044","35","5","t","3/4/2013 0:00","1","1","1","2.5","6","F",">45","22027","127","5","10","16","48","6","42","16","7","21","1","7","11","33","21","147","8","24","1"
"2625183934","65","4401","105100050","13791","1199258","26","0","f","3/25/2013 0:00","1","2","16","33.039999999999999","1","F",">45","22989","6","16","1","13","39","6","42","19","13","39","15","105","7","21","21","147","7","21","0"
"2639075205","240","2202","104460040","3718","1208251","12","0","f","4/26/2013 0:00","1","2","15","49.640000000000001","1","F",">45","23236","1394","15","16","4","12","10","70","9","3","9","16","112","5","15","23","161","6","18","0"
"2658491768","108","3203","106414464","13474","1197502","10","1","t","3/29/2013 0:00","1","0.75","9","36.810000000000002","2","F",">45","23294","948","3","9","14","42","8","56","13","7","21","12","84","10","30","4","28","8","24","1"
"2659468848","21","3203","106414464","13474","1197502","10","0","f","3/25/2013 0:00","1","0.75","7","9.1500000000000004","1","M","16-25","77065","1907","3","10","27","81","17","119","3","15","45","6","42","6","18","24","168","5","15","0"
"2665845374","21","4401","105100050","13791","1199256","10","0","f","3/15/2013 0:00","1","2","7","19.550000000000001","1","M","16-25","77065","1907","3","10","27","81","17","119","3","15","45","6","42","6","18","24","168","5","15","0"
"2657055619","151","3203","106414464","13474","1197502","35","0","f","3/31/2013 0:00","1","0.75","12","16.48","1","M","16-25","77384","640","13","5","17","51","3","21","17","4","12","25","175","15","45","18","126","2","6","0"
"2659787160","46","3203","106414464","13474","1197502","15","0","f","3/30/2013 0:00","1","0.75","117","144.74000000000001","1","F",">45","20197","99","2","10","12","36","9","63","2","9","27","7","49","8","24","19","133","9","27","0"
"2656017980","42","5558","107120272","5072","1198275","20","0","f","3/25/2013 0:00","1","1.5","1","1.29","1","F",">45","20260","0","15","20","21","63","4","28","17","2","6","14","98","1","3","13","91","9","27","0"
"2683367032","285","2119","108079383","6926","1208329","33","1","t","4/28/2013 0:00","1","1","1","1.99","2","F",">45","23304","3","4","5","25","75","17","119","16","7","21","12","84","10","30","18","126","10","30","1"
"2628319712","285","2119","108079383","6926","1208329","33","0","f","4/25/2013 0:00","1","1","5","20.850000000000001","1","F",">45","23310","255","9","18","28","84","2","14","12","8","24","14","98","15","45","22","154","6","18","0"
"2656694953","21","6202","1087744888","64486","1208501","10","0","f","4/28/2013 0:00","1","1.5","14","8.8000000000000007","1","F",">45","23337","20","17","18","30","90","2","14","10","7","21","19","133","5","15","18","126","9","27","0"
"2626906763","96","2119","108079383","6926","1208329","27","12","t","4/22/2013 0:00","1","1","6","15.539999999999999","13","M","16-25","77502","2051","18","16","23","69","4","28","10","12","36","9","63","8","24","15","105","0","0","1"
"2675860421","510","2202","104460040","3718","1208251","96","2","t","4/23/2013 0:00","1","2","7","22.93","3","M","16-25","77640","911","13","16","0","0","20","140","10","6","18","28","196","9","27","11","77","7","21","1"
"2677326165","21","2119","108079383","6926","1208329","10","0","f","4/23/2013 0:00","1","1","31","66.709999999999994","1","F",">45","22306","1745","21","4","14","42","11","77","5","5","15","7","49","2","6","5","35","5","15","0"
"2655057136","24","9909","1089520383","28840","1203052","9","0","f","4/7/2013 0:00","1","1","5","30.75","1","F",">45","22480","38","27","6","18","54","5","35","4","11","33","29","203","3","9","26","182","5","15","0"
"2623952257","166","9909","1089520383","28840","1203052","14","14","t","4/3/2013 0:00","1","1","2","15.57","15","F",">45","22741","9","5","6","28","84","13","91","18","13","39","22","154","11","33","22","154","9","27","1"
"2677331703","21","3203","106414464","13474","1197502","10","0","f","4/1/2013 0:00","1","0.75","1","4.1900000000000004","1","F",">45","23337","20","17","18","30","90","2","14","10","7","21","19","133","5","15","18","126","9","27","0"
"2677593953","26","1726","104460040","7668","1200581","16","0","f","4/2/2013 0:00","1","1.25","1","3.4900000000000002","1","F",">45","19940","300","8","9","16","48","5","35","18","5","15","27","189","6","18","13","91","7","21","0"
"2648233608","42","3203","106414464","13474","1197502","20","0","f","4/6/2013 0:00","1","0.75","1","3.79","1","F",">45","20009","2591","24","15","27","81","4","28","20","1","3","6","42","6","18","7","49","2","6","0"
"2622091383","63","2119","108079383","6926","1208329","14","1","t","4/22/2013 0:00","1","1","3","7.3700000000000001","2","F",">45","20204","0","20","7","9","27","17","119","15","2","6","22","154","7","21","9","63","10","30","1"
"2640503151","21","4401","105100050","13791","1199256","10","0","f","3/13/2013 0:00","1","2","2","16.98","1","F",">45","20011","3160","7","18","15","45","4","28","19","12","36","28","196","1","3","3","21","2","6","0"
"2659470136","21","4401","105100050","13791","1199256","10","0","f","3/13/2013 0:00","1","2","63","155.66999999999999","1","F",">45","20011","3160","7","18","15","45","4","28","19","12","36","28","196","1","3","3","21","2","6","0"
"2647474012","95","3203","106414464","13474","1197502","39","0","f","3/27/2013 0:00","1","0.75","3","2.9700000000000002","1","F",">45","20064","102","2","1","2","6","9","63","10","11","33","9","63","14","42","1","7","0","0","0"
"2648699720","285","5558","107120272","5072","1198274","33","0","f","3/25/2013 0:00","1","1.5","1","6.9900000000000002","1","F",">45","20744","2738","19","14","7","21","13","91","5","14","42","10","70","4","12","24","168","8","24","0"
"2646122399","285","3203","106414464","13474","1197502","33","0","f","4/17/2013 0:00","1","0.75","4","3.5600000000000001","1","F",">45","20744","2738","19","14","7","21","13","91","5","14","42","10","70","4","12","24","168","8","24","0"
"2646713115","240","5619","107717272","102504","1204822","12","0","f","4/2/2013 0:00","1","1.5","1","3.9900000000000002","1","F",">45","20152","1347","8","7","13","39","21","147","12","4","12","13","91","13","39","1","7","0","0","0"
"2639354507","46","5616","104610040","15889","1204576","15","0","f","4/4/2013 0:00","1","1","1","2.4900000000000002","1","F",">45","20650","740","18","12","19","57","4","28","10","12","36","21","147","10","30","19","133","5","15","0"
"2648700702","285","5558","107120272","5072","1198272","33","1","t","3/27/2013 0:00","1","1.5","10","15.92","2","F",">45","20688","98","21","10","1","3","7","49","20","8","24","2","14","8","24","23","161","8","24","1"
"2648236413","42","3203","106414464","13474","1197502","20","0","f","3/30/2013 0:00","1","0.75","18","77.319999999999993","1","F",">45","21208","1831","25","4","11","33","5","35","8","2","6","19","133","9","27","22","154","7","21","0"
"2646704270","21","4401","105100050","13791","1199256","10","0","f","3/16/2013 0:00","1","2","6","20.940000000000001","1","F",">45","21224","2653","23","3","22","66","6","42","14","11","33","12","84","2","6","29","203","4","12","0"
