LocationAbbr,LocationDesc,Data_Value,Rate
NC,Carteret,0,-7768
NC,Carteret,0,-7767
NC,Carteret,0,-7766
NC,Carteret,0,-7765
NC,Carteret,0,-7764
NC,Carteret,0,-7763
MN,Carver,0,-7762
MN,Carver,0,-7761
MT,Cascade,0,-7760
MT,Cascade,0,-7759
MT,Cascade,0,-7758
MT,Cascade,0,-7757
MT,Cascade,0,-7756
MT,Cascade,0,-7755
MT,Cascade,0,-7754
MT,Cascade,0,-7753
MT,Cascade,0,-7752
MT,Cascade,0,-7751
MT,Cascade,0,-7750
KY,Casey,0,-7749
KY,Casey,0,-7748
KY,Casey,0,-7747
KY,Casey,0,-7746
KY,Casey,0,-7745
KY,Casey,0,-7744
KY,Casey,0,-7743
KY,Casey,0,-7742
KY,Casey,0,-7741
KY,Casey,0,-7740
IA,Cass,0,-7739
IA,Cass,0,-7738
IA,Cass,0,-7737
IA,Cass,0,-7736
IA,Cass,0,-7735
IA,Cass,0,-7734
IA,Cass,0,-7733
IA,Cass,0,-7732
IA,Cass,0,-7731
IA,Cass,0,-7730
IA,Cass,0,-7729
IA,Cass,0,-7728
IL,Cass,0,-7727
IL,Cass,0,-7726
IL,Cass,0,-7725
IL,Cass,0,-7724
IL,Cass,0,-7723
IL,Cass,0,-7722
IL,Cass,0,-7721
IL,Cass,0,-7720
IL,Cass,0,-7719
IN,Cass,0,-7718
IN,Cass,0,-7717
IN,Cass,0,-7716
IN,Cass,0,-7715
IN,Cass,0,-7714
IN,Cass,0,-7713
IN,Cass,0,-7712
IN,Cass,0,-7711
MI,Cass,0,-7710
MI,Cass,0,-7709
MI,Cass,0,-7708
MI,Cass,0,-7707
MI,Cass,0,-7706
MN,Cass,0,-7705
MN,Cass,0,-7704
MN,Cass,0,-7703
MN,Cass,0,-7702
MN,Cass,0,-7701
MN,Cass,0,-7700
MN,Cass,0,-7699
MN,Cass,0,-7698
MN,Cass,0,-7697
MO,Cass,0,-7696
MO,Cass,0,-7695
MO,Cass,0,-7694
ND,Cass,0,-7693
ND,Cass,0,-7692
ND,Cass,0,-7691
ND,Cass,0,-7690
ND,Cass,0,-7689
ND,Cass,0,-7688
ND,Cass,0,-7687
ND,Cass,0,-7686
ND,Cass,0,-7685
ND,Cass,0,-7684
ND,Cass,0,-7683
ND,Cass,0,-7682
NE,Cass,0,-7681
NE,Cass,0,-7680
NE,Cass,0,-7679
NE,Cass,0,-7678
NE,Cass,0,-7677
NE,Cass,0,-7676
NE,Cass,0,-7675
NE,Cass,0,-7674
NE,Cass,0,-7673
TX,Cass,0,-7672
TX,Cass,0,-7671
TX,Cass,0,-7670
TX,Cass,0,-7669
TX,Cass,0,-7668
TX,Cass,0,-7667
TX,Cass,0,-7666
TX,Cass,0,-7665
TX,Cass,0,-7664
ID,Cassia,0,-7663
ID,Cassia,0,-7662
ID,Cassia,0,-7661
ID,Cassia,0,-7660
ID,Cassia,0,-7659
ID,Cassia,0,-7658
ID,Cassia,0,-7657
ID,Cassia,0,-7656
ID,Cassia,0,-7655
ID,Cassia,0,-7654
TX,Castro,0,-7653
TX,Castro,0,-7652
TX,Castro,0,-7651
TX,Castro,0,-7650
TX,Castro,0,-7649
TX,Castro,0,-7648
TX,Castro,0,-7647
TX,Castro,0,-7646
NC,Caswell,0,-7645
NC,Caswell,0,-7644
NC,Caswell,0,-7643
NC,Caswell,0,-7642
NC,Caswell,0,-7641
NC,Caswell,0,-7640
NC,Caswell,0,-7639
NC,Caswell,0,-7638
NC,Caswell,0,-7637
LA,Catahoula Parish,0,-7636
LA,Catahoula Parish,0,-7635
LA,Catahoula Parish,0,-7634
LA,Catahoula Parish,0,-7633
LA,Catahoula Parish,0,-7632
LA,Catahoula Parish,0,-7631
LA,Catahoula Parish,0,-7630
LA,Catahoula Parish,0,-7629
LA,Catahoula Parish,0,-7628
PR,Catano Municipio,0,-7627
PR,Catano Municipio,0,-7626
PR,Catano Municipio,0,-7625
PR,Catano Municipio,0,-7624
PR,Catano Municipio,0,-7623
PR,Catano Municipio,0,-7622
PR,Catano Municipio,0,-7621
PR,Catano Municipio,0,-7620
PR,Catano Municipio,0,-7619
PR,Catano Municipio,0,-7618
PR,Catano Municipio,0,-7617
PR,Catano Municipio,0,-7616
PR,Catano Municipio,0,-7615
PR,Catano Municipio,0,-7614
PR,Catano Municipio,0,-7613
NC,Catawba,0,-7612
NC,Catawba,0,-7611
NC,Catawba,0,-7610
NC,Catawba,0,-7609
NC,Catawba,0,-7608
GA,Catoosa,0,-7607
GA,Catoosa,0,-7606
GA,Catoosa,0,-7605
GA,Catoosa,0,-7604
GA,Catoosa,0,-7603
GA,Catoosa,0,-7602
GA,Catoosa,0,-7601
NM,Catron,0,-7600
NM,Catron,0,-7599
NM,Catron,0,-7598
NM,Catron,0,-7597
NM,Catron,0,-7596
NM,Catron,0,-7595
NY,Cattaraugus,0,-7594
ND,Cavalier,0,-7593
ND,Cavalier,0,-7592
ND,Cavalier,0,-7591
ND,Cavalier,0,-7590
ND,Cavalier,0,-7589
ND,Cavalier,0,-7588
ND,Cavalier,0,-7587
ND,Cavalier,0,-7586
ND,Cavalier,0,-7585
ND,Cavalier,0,-7584
ND,Cavalier,0,-7583
ND,Cavalier,0,-7582
PR,Cayey Municipio,0,-7581
PR,Cayey Municipio,0,-7580
PR,Cayey Municipio,0,-7579
PR,Cayey Municipio,0,-7578
PR,Cayey Municipio,0,-7577
PR,Cayey Municipio,0,-7576
PR,Cayey Municipio,0,-7575
PR,Cayey Municipio,0,-7574
PR,Cayey Municipio,0,-7573
PR,Cayey Municipio,0,-7572
PR,Cayey Municipio,0,-7571
PR,Cayey Municipio,0,-7570
PR,Cayey Municipio,0,-7569
PR,Cayey Municipio,0,-7568
PR,Cayey Municipio,0,-7567
NY,Cayuga,0,-7566
NY,Cayuga,0,-7565
NY,Cayuga,0,-7564
NY,Cayuga,0,-7563
NY,Cayuga,0,-7562
MD,Cecil,0,-7561
MD,Cecil,0,-7560
MD,Cecil,0,-7559
IA,Cedar,0,-7558
IA,Cedar,0,-7557
IA,Cedar,0,-7556
IA,Cedar,0,-7555
IA,Cedar,0,-7554
IA,Cedar,0,-7553
IA,Cedar,0,-7552
IA,Cedar,0,-7551
MO,Cedar,0,-7550
MO,Cedar,0,-7549
MO,Cedar,0,-7548
MO,Cedar,0,-7547
MO,Cedar,0,-7546
MO,Cedar,0,-7545
MO,Cedar,0,-7544
MO,Cedar,0,-7543
MO,Cedar,0,-7542
MO,Cedar,0,-7541
MO,Cedar,0,-7540
MO,Cedar,0,-7539
NE,Cedar,0,-7538
NE,Cedar,0,-7537
NE,Cedar,0,-7536
NE,Cedar,0,-7535
NE,Cedar,0,-7534
NE,Cedar,0,-7533
NE,Cedar,0,-7532
NE,Cedar,0,-7531
NE,Cedar,0,-7530
NE,Cedar,0,-7529
NE,Cedar,0,-7528
NE,Cedar,0,-7527
PR,Ceiba Municipio,0,-7526
PR,Ceiba Municipio,0,-7525
PR,Ceiba Municipio,0,-7524
PR,Ceiba Municipio,0,-7523
PR,Ceiba Municipio,0,-7522
PR,Ceiba Municipio,0,-7521
PR,Ceiba Municipio,0,-7520
PR,Ceiba Municipio,0,-7519
PR,Ceiba Municipio,0,-7518
PR,Ceiba Municipio,0,-7517
PR,Ceiba Municipio,0,-7516
PR,Ceiba Municipio,0,-7515
PR,Ceiba Municipio,0,-7514
PR,Ceiba Municipio,0,-7513
PR,Ceiba Municipio,0,-7512
PA,Centre,0,-7511
PA,Centre,0,-7510
PA,Centre,0,-7509
PA,Centre,0,-7508
PA,Centre,0,-7507
PA,Centre,0,-7506
PA,Centre,0,-7505
PA,Centre,0,-7504
PA,Centre,0,-7503
PA,Centre,0,-7502
IA,Cerro Gordo,0,-7501
IA,Cerro Gordo,0,-7500
IA,Cerro Gordo,0,-7499
IA,Cerro Gordo,0,-7498
IA,Cerro Gordo,0,-7497
IA,Cerro Gordo,0,-7496
IA,Cerro Gordo,0,-7495
IA,Cerro Gordo,0,-7494
IA,Cerro Gordo,0,-7493
IA,Cerro Gordo,0,-7492
IA,Cerro Gordo,0,-7491
IA,Cerro Gordo,0,-7490
CO,Chaffee,0,-7489
CO,Chaffee,0,-7488
CO,Chaffee,0,-7487
CO,Chaffee,0,-7486
CO,Chaffee,0,-7485
CO,Chaffee,0,-7484
CO,Chaffee,0,-7483
CO,Chaffee,0,-7482
CO,Chaffee,0,-7481
CO,Chaffee,0,-7480
CO,Chaffee,0,-7479
AL,Chambers,0,-7478
AL,Chambers,0,-7477
AL,Chambers,0,-7476
AL,Chambers,0,-7475
AL,Chambers,0,-7474
AL,Chambers,0,-7473
AL,Chambers,0,-7472
AL,Chambers,0,-7471
AL,Chambers,0,-7470
TX,Chambers,0,-7469
TX,Chambers,0,-7468
TX,Chambers,0,-7467
TX,Chambers,0,-7466
IL,Champaign,0,-7465
IL,Champaign,0,-7464
IL,Champaign,0,-7463
IL,Champaign,0,-7462
IL,Champaign,0,-7461
OH,Champaign,0,-7460
OH,Champaign,0,-7459
OH,Champaign,0,-7458
OH,Champaign,0,-7457
OH,Champaign,0,-7456
OH,Champaign,0,-7455
OH,Champaign,0,-7454
OH,Champaign,0,-7453
OH,Champaign,0,-7452
MO,Chariton,0,-7451
MO,Chariton,0,-7450
MO,Chariton,0,-7449
MO,Chariton,0,-7448
MO,Chariton,0,-7447
MO,Chariton,0,-7446
MO,Chariton,0,-7445
MO,Chariton,0,-7444
MO,Chariton,0,-7443
MO,Chariton,0,-7442
MO,Chariton,0,-7441
VA,Charles City,0,-7440
VA,Charles City,0,-7439
VA,Charles City,0,-7438
MD,Charles,0,-7437
MD,Charles,0,-7436
MD,Charles,0,-7435
SD,Charles Mix,0,-7434
SD,Charles Mix,0,-7433
SD,Charles Mix,0,-7432
SD,Charles Mix,0,-7431
SD,Charles Mix,0,-7430
SD,Charles Mix,0,-7429
SD,Charles Mix,0,-7428
SD,Charles Mix,0,-7427
SD,Charles Mix,0,-7426
SD,Charles Mix,0,-7425
SD,Charles Mix,0,-7424
SC,Charleston,0,-7423
SC,Charleston,0,-7422
SC,Charleston,0,-7421
SC,Charleston,0,-7420
MI,Charlevoix,0,-7419
MI,Charlevoix,0,-7418
MI,Charlevoix,0,-7417
MI,Charlevoix,0,-7416
MI,Charlevoix,0,-7415
MI,Charlevoix,0,-7414
MI,Charlevoix,0,-7413
MI,Charlevoix,0,-7412
MI,Charlevoix,0,-7411
MI,Charlevoix,0,-7410
MI,Charlevoix,0,-7409
MI,Charlevoix,0,-7408
FL,Charlotte,0,-7407
FL,Charlotte,0,-7406
FL,Charlotte,0,-7405
FL,Charlotte,0,-7404
VA,Charlotte,0,-7403
VA,Charlotte,0,-7402
VA,Charlotte,0,-7401
VA,Charlotte,0,-7400
VA,Charlotte,0,-7399
VA,Charlotte,0,-7398
VA,Charlotte,0,-7397
VA,Charlotte,0,-7396
VA,Charlotte,0,-7395
VA,Charlottesville City,0,-7394
VA,Charlottesville City,0,-7393
VA,Charlottesville City,0,-7392
VA,Charlottesville City,0,-7391
VA,Charlottesville City,0,-7390
VA,Charlottesville City,0,-7389
VA,Charlottesville City,0,-7388
VA,Charlottesville City,0,-7387
VA,Charlottesville City,0,-7386
GA,Charlton,0,-7385
GA,Charlton,0,-7384
GA,Charlton,0,-7383
GA,Charlton,0,-7382
GA,Charlton,0,-7381
GA,Charlton,0,-7380
GA,Charlton,0,-7379
GA,Charlton,0,-7378
GA,Charlton,0,-7377
KS,Chase,0,-7376
KS,Chase,0,-7375
KS,Chase,0,-7374
KS,Chase,0,-7373
KS,Chase,0,-7372
KS,Chase,0,-7371
KS,Chase,0,-7370
KS,Chase,0,-7369
KS,Chase,0,-7368
KS,Chase,0,-7367
KS,Chase,0,-7366
KS,Chase,0,-7365
NE,Chase,0,-7364
NE,Chase,0,-7363
NE,Chase,0,-7362
NE,Chase,0,-7361
NE,Chase,0,-7360
NE,Chase,0,-7359
NE,Chase,0,-7358
NE,Chase,0,-7357
NE,Chase,0,-7356
NE,Chase,0,-7355
NE,Chase,0,-7354
NE,Chase,0,-7353
GA,Chatham,0,-7352
GA,Chatham,0,-7351
GA,Chatham,0,-7350
NC,Chatham,0,-7349
NC,Chatham,0,-7348
NC,Chatham,0,-7347
GA,Chattahoochee,0,-7346
GA,Chattahoochee,0,-7345
GA,Chattahoochee,0,-7344
GA,Chattahoochee,0,-7343
GA,Chattahoochee,0,-7342
GA,Chattahoochee,0,-7341
GA,Chattahoochee,0,-7340
GA,Chattahoochee,0,-7339
GA,Chattooga,0,-7338
GA,Chattooga,0,-7337
GA,Chattooga,0,-7336
GA,Chattooga,0,-7335
GA,Chattooga,0,-7334
GA,Chattooga,0,-7333
GA,Chattooga,0,-7332
GA,Chattooga,0,-7331
GA,Chattooga,0,-7330
KS,Chautauqua,0,-7329
KS,Chautauqua,0,-7328
KS,Chautauqua,0,-7327
KS,Chautauqua,0,-7326
KS,Chautauqua,0,-7325
KS,Chautauqua,0,-7324
KS,Chautauqua,0,-7323
NM,Chaves,0,-7322
NM,Chaves,0,-7321
NM,Chaves,0,-7320
NM,Chaves,0,-7319
NM,Chaves,0,-7318
TN,Cheatham,0,-7317
TN,Cheatham,0,-7316
TN,Cheatham,0,-7315
TN,Cheatham,0,-7314
MI,Cheboygan,0,-7313
MI,Cheboygan,0,-7312
MI,Cheboygan,0,-7311
MI,Cheboygan,0,-7310
MI,Cheboygan,0,-7309
MI,Cheboygan,0,-7308
MI,Cheboygan,0,-7307
MI,Cheboygan,0,-7306
MI,Cheboygan,0,-7305
MI,Cheboygan,0,-7304
MI,Cheboygan,0,-7303
MI,Cheboygan,0,-7302
NY,Chemung,0,-7301
NY,Chemung,0,-7300
NY,Chemung,0,-7299
NY,Chemung,0,-7298
NY,Chemung,0,-7297
NY,Chemung,0,-7296
NY,Chemung,0,-7295
NY,Chemung,0,-7294
NY,Chemung,0,-7293
NY,Chenango,0,-7292
NY,Chenango,0,-7291
NY,Chenango,0,-7290
NY,Chenango,0,-7289
NY,Chenango,0,-7288
NY,Chenango,0,-7287
NY,Chenango,0,-7286
NY,Chenango,0,-7285
NY,Chenango,0,-7284
AL,Cherokee,0,-7283
AL,Cherokee,0,-7282
AL,Cherokee,0,-7281
AL,Cherokee,0,-7280
AL,Cherokee,0,-7279
AL,Cherokee,0,-7278
AL,Cherokee,0,-7277
AL,Cherokee,0,-7276
AL,Cherokee,0,-7275
GA,Cherokee,0,-7274
GA,Cherokee,0,-7273
GA,Cherokee,0,-7272
IA,Cherokee,0,-7271
IA,Cherokee,0,-7270
IA,Cherokee,0,-7269
IA,Cherokee,0,-7268
IA,Cherokee,0,-7267
IA,Cherokee,0,-7266
IA,Cherokee,0,-7265
IA,Cherokee,0,-7264
IA,Cherokee,0,-7263
IA,Cherokee,0,-7262
IA,Cherokee,0,-7261
IA,Cherokee,0,-7260
KS,Cherokee,0,-7259
KS,Cherokee,0,-7258
KS,Cherokee,0,-7257
KS,Cherokee,0,-7256
KS,Cherokee,0,-7255
KS,Cherokee,0,-7254
KS,Cherokee,0,-7253
KS,Cherokee,0,-7252
NC,Cherokee,0,-7251
NC,Cherokee,0,-7250
NC,Cherokee,0,-7249
NC,Cherokee,0,-7248
NC,Cherokee,0,-7247
NC,Cherokee,0,-7246
NC,Cherokee,0,-7245
NC,Cherokee,0,-7244
NC,Cherokee,0,-7243
NC,Cherokee,0,-7242
NC,Cherokee,0,-7241
OK,Cherokee,0,-7240
OK,Cherokee,0,-7239
OK,Cherokee,0,-7238
OK,Cherokee,0,-7237
OK,Cherokee,0,-7236
OK,Cherokee,0,-7235
SC,Cherokee,0,-7234
SC,Cherokee,0,-7233
SC,Cherokee,0,-7232
SC,Cherokee,0,-7231
SC,Cherokee,0,-7230
SC,Cherokee,0,-7229
SC,Cherokee,0,-7228
SC,Cherokee,0,-7227
TX,Cherokee,0,-7226
TX,Cherokee,0,-7225
TX,Cherokee,0,-7224
TX,Cherokee,0,-7223
TX,Cherokee,0,-7222
TX,Cherokee,0,-7221
NE,Cherry,0,-7220
NE,Cherry,0,-7219
NE,Cherry,0,-7218
NE,Cherry,0,-7217
NE,Cherry,0,-7216
NE,Cherry,0,-7215
NE,Cherry,0,-7214
NE,Cherry,0,-7213
NE,Cherry,0,-7212
VA,Chesapeake City,0,-7211
VA,Chesapeake City,0,-7210
VA,Chesapeake City,0,-7209
NH,Cheshire,0,-7208
NH,Cheshire,0,-7207
NH,Cheshire,0,-7206
NH,Cheshire,0,-7205
NH,Cheshire,0,-7204
PA,Chester,0,-7203
PA,Chester,0,-7202
PA,Chester,0,-7201
SC,Chester,0,-7200
SC,Chester,0,-7199
SC,Chester,0,-7198
SC,Chester,0,-7197
SC,Chester,0,-7196
SC,Chester,0,-7195
SC,Chester,0,-7194
SC,Chester,0,-7193
SC,Chester,0,-7192
TN,Chester,0,-7191
TN,Chester,0,-7190
TN,Chester,0,-7189
TN,Chester,0,-7188
TN,Chester,0,-7187
TN,Chester,0,-7186
TN,Chester,0,-7185
TN,Chester,0,-7184
TN,Chester,0,-7183
SC,Chesterfield,0,-7182
SC,Chesterfield,0,-7181
SC,Chesterfield,0,-7180
SC,Chesterfield,0,-7179
SC,Chesterfield,0,-7178
SC,Chesterfield,0,-7177
SC,Chesterfield,0,-7176
VA,Chesterfield,0,-7175
VA,Chesterfield,0,-7174
VA,Chesterfield,0,-7173
CO,Cheyenne,0,-7172
CO,Cheyenne,0,-7171
CO,Cheyenne,0,-7170
CO,Cheyenne,0,-7169
CO,Cheyenne,0,-7168
CO,Cheyenne,0,-7167
CO,Cheyenne,0,-7166
CO,Cheyenne,0,-7165
CO,Cheyenne,0,-7164
CO,Cheyenne,0,-7163
CO,Cheyenne,0,-7162
CO,Cheyenne,0,-7161
KS,Cheyenne,0,-7160
KS,Cheyenne,0,-7159
KS,Cheyenne,0,-7158
KS,Cheyenne,0,-7157
KS,Cheyenne,0,-7156
KS,Cheyenne,0,-7155
KS,Cheyenne,0,-7154
KS,Cheyenne,0,-7153
KS,Cheyenne,0,-7152
KS,Cheyenne,0,-7151
KS,Cheyenne,0,-7150
KS,Cheyenne,0,-7149
NE,Cheyenne,0,-7148
NE,Cheyenne,0,-7147
NE,Cheyenne,0,-7146
NE,Cheyenne,0,-7145
NE,Cheyenne,0,-7144
NE,Cheyenne,0,-7143
NE,Cheyenne,0,-7142
NE,Cheyenne,0,-7141
NE,Cheyenne,0,-7140
NE,Cheyenne,0,-7139
NE,Cheyenne,0,-7138
NE,Cheyenne,0,-7137
IA,Chickasaw,0,-7136
IA,Chickasaw,0,-7135
IA,Chickasaw,0,-7134
IA,Chickasaw,0,-7133
IA,Chickasaw,0,-7132
IA,Chickasaw,0,-7131
IA,Chickasaw,0,-7130
IA,Chickasaw,0,-7129
IA,Chickasaw,0,-7128
IA,Chickasaw,0,-7127
IA,Chickasaw,0,-7126
IA,Chickasaw,0,-7125
MS,Chickasaw,0,-7124
MS,Chickasaw,0,-7123
MS,Chickasaw,0,-7122
MS,Chickasaw,0,-7121
MS,Chickasaw,0,-7120
MS,Chickasaw,0,-7119
MS,Chickasaw,0,-7118
MS,Chickasaw,0,-7117
MS,Chickasaw,0,-7116
AR,Chicot,0,-7115
AR,Chicot,0,-7114
AR,Chicot,0,-7113
AR,Chicot,0,-7112
AR,Chicot,0,-7111
AR,Chicot,0,-7110
AR,Chicot,0,-7109
AR,Chicot,0,-7108
AR,Chicot,0,-7107
TX,Childress,0,-7106
TX,Childress,0,-7105
TX,Childress,0,-7104
TX,Childress,0,-7103
TX,Childress,0,-7102
TX,Childress,0,-7101
TX,Childress,0,-7100
TX,Childress,0,-7099
TX,Childress,0,-7098
TX,Childress,0,-7097
TX,Childress,0,-7096
TX,Childress,0,-7095
AL,Chilton,0,-7094
AL,Chilton,0,-7093
AL,Chilton,0,-7092
AL,Chilton,0,-7091
AL,Chilton,0,-7090
AL,Chilton,0,-7089
AL,Chilton,0,-7088
AL,Chilton,0,-7087
MI,Chippewa,0,-7086
MI,Chippewa,0,-7085
MI,Chippewa,0,-7084
MI,Chippewa,0,-7083
MI,Chippewa,0,-7082
MI,Chippewa,0,-7081
MI,Chippewa,0,-7080
MI,Chippewa,0,-7079
MI,Chippewa,0,-7078
MN,Chippewa,0,-7077
MN,Chippewa,0,-7076
MN,Chippewa,0,-7075
MN,Chippewa,0,-7074
MN,Chippewa,0,-7073
MN,Chippewa,0,-7072
MN,Chippewa,0,-7071
MN,Chippewa,0,-7070
MN,Chippewa,0,-7069
MN,Chippewa,0,-7068
MN,Chippewa,0,-7067
MN,Chippewa,0,-7066
WI,Chippewa,0,-7065
WI,Chippewa,0,-7064
WI,Chippewa,0,-7063
WI,Chippewa,0,-7062
WI,Chippewa,0,-7061
WI,Chippewa,0,-7060
WI,Chippewa,0,-7059
WI,Chippewa,0,-7058
WI,Chippewa,0,-7057
WI,Chippewa,0,-7056
WI,Chippewa,0,-7055
WI,Chippewa,0,-7054
MN,Chisago,0,-7053
MN,Chisago,0,-7052
MN,Chisago,0,-7051
MN,Chisago,0,-7050
MN,Chisago,0,-7049
MN,Chisago,0,-7048
MN,Chisago,0,-7047
MN,Chisago,0,-7046
MN,Chisago,0,-7045
MN,Chisago,0,-7044
VT,Chittenden,0,-7043
VT,Chittenden,0,-7042
VT,Chittenden,0,-7041
VT,Chittenden,0,-7040
VT,Chittenden,0,-7039
VT,Chittenden,0,-7038
VT,Chittenden,0,-7037
VT,Chittenden,0,-7036
VT,Chittenden,0,-7035
VT,Chittenden,0,-7034
VT,Chittenden,0,-7033
AL,Choctaw,0,-7032
AL,Choctaw,0,-7031
AL,Choctaw,0,-7030
AL,Choctaw,0,-7029
AL,Choctaw,0,-7028
AL,Choctaw,0,-7027
AL,Choctaw,0,-7026
AL,Choctaw,0,-7025
AL,Choctaw,0,-7024
MS,Choctaw,0,-7023
MS,Choctaw,0,-7022
MS,Choctaw,0,-7021
MS,Choctaw,0,-7020
MS,Choctaw,0,-7019
MS,Choctaw,0,-7018
MS,Choctaw,0,-7017
MS,Choctaw,0,-7016
MS,Choctaw,0,-7015
OK,Choctaw,0,-7014
OK,Choctaw,0,-7013
OK,Choctaw,0,-7012
OK,Choctaw,0,-7011
OK,Choctaw,0,-7010
OK,Choctaw,0,-7009
MT,Chouteau,0,-7008
MT,Chouteau,0,-7007
MT,Chouteau,0,-7006
MT,Chouteau,0,-7005
MT,Chouteau,0,-7004
MT,Chouteau,0,-7003
MT,Chouteau,0,-7002
MT,Chouteau,0,-7001
MT,Chouteau,0,-7000
MT,Chouteau,0,-6999
NC,Chowan,0,-6998
NC,Chowan,0,-6997
NC,Chowan,0,-6996
NC,Chowan,0,-6995
NC,Chowan,0,-6994
NC,Chowan,0,-6993
NC,Chowan,0,-6992
NC,Chowan,0,-6991
NC,Chowan,0,-6990
IL,Christian,0,-6989
IL,Christian,0,-6988
IL,Christian,0,-6987
IL,Christian,0,-6986
IL,Christian,0,-6985
IL,Christian,0,-6984
IL,Christian,0,-6983
IL,Christian,0,-6982
IL,Christian,0,-6981
IL,Christian,0,-6980
IL,Christian,0,-6979
KY,Christian,0,-6978
KY,Christian,0,-6977
KY,Christian,0,-6976
KY,Christian,0,-6975
KY,Christian,0,-6974
KY,Christian,0,-6973
KY,Christian,0,-6972
KY,Christian,0,-6971
KY,Christian,0,-6970
MO,Christian,0,-6969
MO,Christian,0,-6968
MO,Christian,0,-6967
MO,Christian,0,-6966
MO,Christian,0,-6965
MO,Christian,0,-6964
MO,Christian,0,-6963
MO,Christian,0,-6962
MO,Christian,0,-6961
NV,Churchill,0,-6960
NV,Churchill,0,-6959
PR,Ciales Municipio,0,-6958
PR,Ciales Municipio,0,-6957
PR,Ciales Municipio,0,-6956
PR,Ciales Municipio,0,-6955
PR,Ciales Municipio,0,-6954
PR,Ciales Municipio,0,-6953
PR,Ciales Municipio,0,-6952
PR,Ciales Municipio,0,-6951
PR,Ciales Municipio,0,-6950
PR,Ciales Municipio,0,-6949
PR,Ciales Municipio,0,-6948
PR,Ciales Municipio,0,-6947
PR,Ciales Municipio,0,-6946
PR,Ciales Municipio,0,-6945
PR,Ciales Municipio,0,-6944
NM,Cibola,0,-6943
PR,Cidra Municipio,0,-6942
PR,Cidra Municipio,0,-6941
PR,Cidra Municipio,0,-6940
PR,Cidra Municipio,0,-6939
PR,Cidra Municipio,0,-6938
PR,Cidra Municipio,0,-6937
PR,Cidra Municipio,0,-6936
PR,Cidra Municipio,0,-6935
PR,Cidra Municipio,0,-6934
PR,Cidra Municipio,0,-6933
PR,Cidra Municipio,0,-6932
PR,Cidra Municipio,0,-6931
PR,Cidra Municipio,0,-6930
PR,Cidra Municipio,0,-6929
PR,Cidra Municipio,0,-6928
OK,Cimarron,0,-6927
OK,Cimarron,0,-6926
OK,Cimarron,0,-6925
OK,Cimarron,0,-6924
OK,Cimarron,0,-6923
OK,Cimarron,0,-6922
OK,Cimarron,0,-6921
OK,Cimarron,0,-6920
OK,Cimarron,0,-6919
OK,Cimarron,0,-6918
OK,Cimarron,0,-6917
FL,Citrus,0,-6916
FL,Citrus,0,-6915
FL,Citrus,0,-6914
FL,Citrus,0,-6913
FL,Citrus,0,-6912
MS,Claiborne,0,-6911
MS,Claiborne,0,-6910
MS,Claiborne,0,-6909
MS,Claiborne,0,-6908
MS,Claiborne,0,-6907
MS,Claiborne,0,-6906
MS,Claiborne,0,-6905
MS,Claiborne,0,-6904
MS,Claiborne,0,-6903
TN,Claiborne,0,-6902
TN,Claiborne,0,-6901
TN,Claiborne,0,-6900
TN,Claiborne,0,-6899
TN,Claiborne,0,-6898
TN,Claiborne,0,-6897
TN,Claiborne,0,-6896
TN,Claiborne,0,-6895
TN,Claiborne,0,-6894
TN,Claiborne,0,-6893
TN,Claiborne,0,-6892
TN,Claiborne,0,-6891
LA,Claiborne Parish,0,-6890
LA,Claiborne Parish,0,-6889
LA,Claiborne Parish,0,-6888
LA,Claiborne Parish,0,-6887
LA,Claiborne Parish,0,-6886
LA,Claiborne Parish,0,-6885
LA,Claiborne Parish,0,-6884
LA,Claiborne Parish,0,-6883
LA,Claiborne Parish,0,-6882
WA,Clallam,0,-6881
WA,Clallam,0,-6880
WA,Clallam,0,-6879
WA,Clallam,0,-6878
WA,Clallam,0,-6877
WA,Clallam,0,-6876
WA,Clallam,0,-6875
WA,Clallam,0,-6874
WA,Clallam,0,-6873
WA,Clallam,0,-6872
WA,Clallam,0,-6871
MI,Clare,0,-6870
MI,Clare,0,-6869
MI,Clare,0,-6868
MI,Clare,0,-6867
MI,Clare,0,-6866
MI,Clare,0,-6865
MI,Clare,0,-6864
MI,Clare,0,-6863
MI,Clare,0,-6862
MI,Clare,0,-6861
SC,Clarendon,0,-6860
SC,Clarendon,0,-6859
SC,Clarendon,0,-6858
SC,Clarendon,0,-6857
SC,Clarendon,0,-6856
SC,Clarendon,0,-6855
SC,Clarendon,0,-6854
SC,Clarendon,0,-6853
PA,Clarion,0,-6852
PA,Clarion,0,-6851
PA,Clarion,0,-6850
PA,Clarion,0,-6849
PA,Clarion,0,-6848
PA,Clarion,0,-6847
PA,Clarion,0,-6846
PA,Clarion,0,-6845
PA,Clarion,0,-6844
PA,Clarion,0,-6843
PA,Clarion,0,-6842
AR,Clark,0,-6841
AR,Clark,0,-6840
AR,Clark,0,-6839
AR,Clark,0,-6838
AR,Clark,0,-6837
AR,Clark,0,-6836
AR,Clark,0,-6835
AR,Clark,0,-6834
AR,Clark,0,-6833
ID,Clark,0,-6832
ID,Clark,0,-6831
ID,Clark,0,-6830
ID,Clark,0,-6829
ID,Clark,0,-6828
ID,Clark,0,-6827
ID,Clark,0,-6826
ID,Clark,0,-6825
ID,Clark,0,-6824
ID,Clark,0,-6823
ID,Clark,0,-6822
